hex_mapping,pincode,hr_order_created,time_category,order_external_id,city,product_detail_weight,product_volume,order_created_date
8861893529fffff,P_562125,hr_15,apr 11th to 30th,1,,8.455,748.461305491398,2025-04-14
8861893529fffff,P_562125,hr_16,apr 1st to 10th,1,,7.228,927.621498370392,2025-04-06
8861893529fffff,P_562125,hr_18,apr 11th to 30th,1,,3.853,712.7672915244061,2025-04-17
8861893529fffff,P_562125,hr_21,apr 11th to 30th,1,,11.068,1197.9603957414938,2025-04-23
8861893529fffff,P_562125,hr_21,apr 1st to 10th,1,,11.835,1671.3502230321,2025-04-06
8861893529fffff,P_562125,hr_23,apr 11th to 30th,1,,8.447,1788.562767501891,2025-04-12
886189352bfffff,P_562125,hr_08,apr 11th to 30th,1,,1.02,304.23766205196,2025-04-24
886189352bfffff,P_562125,hr_09,apr 11th to 30th,1,,0.59,75.1689691488,2025-04-25
886189352bfffff,P_562125,hr_09,apr 1st to 10th,2,,20.310000000000002,2603.008380879192,2025-04-04
886189352bfffff,P_562125,hr_11,apr 11th to 30th,1,,0.12,20.101508004689997,2025-04-25
886189352bfffff,P_562125,hr_14,apr 11th to 30th,1,,1.5400000000000005,184.581337004892,2025-04-19
886189352bfffff,P_562125,hr_18,apr 11th to 30th,1,,0.12,20.101508004689997,2025-04-24
886189352bfffff,P_562125,hr_19,apr 1st to 10th,1,,0.8720000000000001,331.51894774135206,2025-04-06
886189352dfffff,P_562125,hr_00,apr 11th to 30th,1,,16.669999999999998,1898.1172708545243,2025-04-28
886189352dfffff,P_562125,hr_00,apr 1st to 10th,1,,13.332999999999998,950.4928042620753,2025-04-02
886189352dfffff,P_562125,hr_01,apr 11th to 30th,2,,19.578000000000007,1748.3405563875162,2025-04-22
886189352dfffff,P_562125,hr_01,apr 1st to 10th,1,,3.3040000000000003,523.58064119001,2025-04-10
886189352dfffff,P_562125,hr_09,apr 11th to 30th,2,,28.634999999999998,3473.0144118248945,2025-04-25
886189352dfffff,P_562125,hr_10,apr 11th to 30th,1,,6.428999999999999,552.827889203175,2025-04-16
886189352dfffff,P_562125,hr_11,apr 1st to 10th,1,,19.596999999999998,2542.1837455262444,2025-04-02
886189352dfffff,P_562125,hr_12,apr 11th to 30th,4,,26.634,3208.4094819148168,2025-04-30
886189352dfffff,P_562125,hr_12,apr 1st to 10th,1,,6.624999999999999,1151.214522769125,2025-04-05
886189352dfffff,P_562125,hr_13,apr 11th to 30th,2,,13.751000000000001,1891.1278971185402,2025-04-27
886189352dfffff,P_562125,hr_17,apr 11th to 30th,2,,41.745,6145.147985241446,2025-04-28
886189352dfffff,P_562125,hr_18,apr 1st to 10th,1,,13.942000000000004,3325.6528394360203,2025-04-02
886189352dfffff,P_562125,hr_19,apr 1st to 10th,1,,6.949999999999999,868.1609257024501,2025-04-03
886189352dfffff,P_562125,hr_21,apr 11th to 30th,1,,18.043000000000006,1894.9610521976851,2025-04-16
886189352dfffff,P_562125,hr_22,apr 11th to 30th,2,,28.358999999999995,3298.294714457632,2025-04-25
886189352dfffff,P_562125,hr_23,apr 11th to 30th,1,,4.28,600.9022326666801,2025-04-22
8861893531fffff,P_562125,hr_07,apr 11th to 30th,1,,10.16,1174.1509522079998,2025-04-22
8861893531fffff,P_562125,hr_21,apr 11th to 30th,1,,8.795,1422.9279925766582,2025-04-13
8861893535fffff,P_562125,hr_00,apr 1st to 10th,2,,50.793000000000006,8015.6839794906655,2025-04-03
8861893535fffff,P_562125,hr_01,apr 11th to 30th,1,,4.896000000000001,939.956396008104,2025-04-22
8861893535fffff,P_562125,hr_02,apr 1st to 10th,1,,2.2459999999999996,383.58025710408,2025-04-10
8861893535fffff,P_562125,hr_03,apr 11th to 30th,1,,0.61,137.868115786954,2025-04-17
8861893535fffff,P_562125,hr_07,apr 11th to 30th,2,,27.006,3535.595190619245,2025-04-16
8861893535fffff,P_562125,hr_08,apr 11th to 30th,4,,55.289,8280.448141872926,2025-04-25
8861893535fffff,P_562125,hr_09,apr 11th to 30th,2,,21.636,3884.0348208917576,2025-04-25
8861893535fffff,P_562125,hr_09,apr 1st to 10th,1,,11.303,1584.7901227088023,2025-04-06
8861893535fffff,P_562125,hr_10,apr 11th to 30th,7,,135.704,19848.73000810733,2025-04-29
8861893535fffff,P_562125,hr_11,apr 11th to 30th,3,,34.253,4158.662162851141,2025-04-30
8861893535fffff,P_562125,hr_11,apr 1st to 10th,1,,18.289,2386.625525017176,2025-04-03
8861893535fffff,P_562125,hr_12,apr 11th to 30th,1,,3.275,356.78553024600006,2025-04-28
8861893535fffff,P_562125,hr_12,apr 1st to 10th,3,,46.53,6092.128151788973,2025-04-05
8861893535fffff,P_562125,hr_13,apr 11th to 30th,4,,33.292,4954.09291681761,2025-04-25
8861893535fffff,P_562125,hr_13,apr 1st to 10th,3,,37.31,4146.796904767582,2025-04-10
8861893535fffff,P_562125,hr_14,apr 11th to 30th,6,,57.349,8261.350409005412,2025-04-29
8861893535fffff,P_562125,hr_14,apr 1st to 10th,1,,6.581,986.5566651945419,2025-04-03
8861893535fffff,P_562125,hr_15,apr 11th to 30th,2,,29.878999999999998,4630.838834753151,2025-04-20
8861893535fffff,P_562125,hr_15,apr 1st to 10th,1,,4.701,1026.326742063825,2025-04-06
8861893535fffff,P_562125,hr_16,apr 11th to 30th,4,,46.203,6477.536951022787,2025-04-25
8861893535fffff,P_562125,hr_16,apr 1st to 10th,3,,49.572,6082.196082604848,2025-04-06
8861893535fffff,P_562125,hr_17,apr 11th to 30th,3,,39.22,4168.635240546997,2025-04-28
8861893535fffff,P_562125,hr_17,apr 1st to 10th,1,,3.94,358.658407550478,2025-04-07
8861893535fffff,P_562125,hr_18,apr 11th to 30th,4,,25.748999999999995,3715.40120541918,2025-04-29
8861893535fffff,P_562125,hr_18,apr 1st to 10th,1,,9.78,1064.5187952391111,2025-04-05
8861893535fffff,P_562125,hr_19,apr 11th to 30th,10,,344.791,18161.10933788965,2025-04-29
8861893535fffff,P_562125,hr_19,apr 1st to 10th,4,,38.546,5257.22352941523,2025-04-10
8861893535fffff,P_562125,hr_20,apr 11th to 30th,2,,16.064999999999998,3129.031619384967,2025-04-26
8861893535fffff,P_562125,hr_20,apr 1st to 10th,4,,63.209,8408.939251783966,2025-04-07
8861893535fffff,P_562125,hr_21,apr 11th to 30th,1,,5.608,712.59320834973,2025-04-16
8861893535fffff,P_562125,hr_21,apr 1st to 10th,4,,79.18299999999999,9869.20787565474,2025-04-09
8861893535fffff,P_562125,hr_22,apr 11th to 30th,3,,17.742,3862.4423941608825,2025-04-20
8861893535fffff,P_562125,hr_22,apr 1st to 10th,3,,43.76000000000001,6367.204259991046,2025-04-09
8861893535fffff,P_562125,hr_23,apr 11th to 30th,3,,32.370000000000005,3384.418076823168,2025-04-30
8861893535fffff,P_562125,hr_23,apr 1st to 10th,1,,24.308,4044.445066278384,2025-04-01
8861893537fffff,P_562125,hr_21,apr 1st to 10th,1,,18.91,1855.546451261194,2025-04-08
8861893541fffff,P_562107,hr_02,apr 11th to 30th,1,BANGALORE,0.762,305.682850271382,2025-04-20
8861893541fffff,P_562107,hr_03,apr 11th to 30th,1,BANGALORE,3.862,1234.8287717326198,2025-04-11
8861893541fffff,P_562107,hr_20,apr 11th to 30th,1,BANGALORE,12.185000000000002,1489.5258059574987,2025-04-26
8861893541fffff,P_562107,hr_21,apr 1st to 10th,1,BANGALORE,24.415,3994.216816741676,2025-04-01
8861893541fffff,P_562107,hr_22,apr 1st to 10th,1,BANGALORE,10.814,1254.319106973777,2025-04-05
8861893543fffff,P_562107,hr_07,apr 11th to 30th,1,BANGALORE,1.658,328.05755753247,2025-04-20
8861893543fffff,P_562107,hr_11,apr 11th to 30th,1,BANGALORE,1.179,469.59482654963995,2025-04-26
8861893543fffff,P_562107,hr_12,apr 11th to 30th,1,BANGALORE,1.354,193.972055985819,2025-04-26
8861893543fffff,P_562107,hr_16,apr 1st to 10th,1,BANGALORE,2.181,750.909132648522,2025-04-02
8861893543fffff,P_562107,hr_21,apr 11th to 30th,1,BANGALORE,8.52,1163.517106309992,2025-04-29
8861893545fffff,P_562107,hr_16,apr 1st to 10th,1,BANGALORE,0.591,170.35993132361995,2025-04-02
8861893545fffff,P_562107,hr_17,apr 11th to 30th,1,BANGALORE,4.595,466.130697984846,2025-04-30
8861893545fffff,P_562107,hr_20,apr 1st to 10th,1,BANGALORE,18.046,2251.852056243,2025-04-05
8861893545fffff,P_562107,hr_22,apr 11th to 30th,1,BANGALORE,4.197000000000001,1051.7904502031247,2025-04-14
8861893545fffff,P_562125,hr_14,apr 11th to 30th,1,,2.03,259.732247639688,2025-04-26
8861893545fffff,P_562125,hr_20,apr 1st to 10th,1,,2.393,360.350558604207,2025-04-02
8861893545fffff,P_562125,hr_23,apr 11th to 30th,1,,33.18,4653.866421647701,2025-04-27
8861893547fffff,P_562107,hr_11,apr 1st to 10th,1,BANGALORE,9.0,1059.498122368356,2025-04-03
8861893547fffff,P_562125,hr_14,apr 11th to 30th,1,,7.156000000000001,866.24285446125,2025-04-28
8861893547fffff,P_562125,hr_16,apr 11th to 30th,1,,7.646,738.5175800328869,2025-04-27
886189354bfffff,P_562107,hr_08,apr 11th to 30th,1,BANGALORE,15.042,1641.907904375754,2025-04-29
886189354bfffff,P_562107,hr_08,apr 1st to 10th,1,BANGALORE,12.18,1313.029021824,2025-04-09
886189354bfffff,P_562107,hr_11,apr 11th to 30th,1,BANGALORE,1.8,392.04404994816,2025-04-20
886189354bfffff,P_562107,hr_12,apr 11th to 30th,2,BANGALORE,13.378,3065.834199006228,2025-04-18
886189354bfffff,P_562107,hr_13,apr 11th to 30th,1,BANGALORE,6.35,693.2866073379121,2025-04-28
886189354bfffff,P_562107,hr_15,apr 1st to 10th,1,BANGALORE,4.164,726.484096566624,2025-04-05
886189354bfffff,P_562107,hr_17,apr 1st to 10th,2,BANGALORE,12.462,2499.7599720390776,2025-04-06
886189354bfffff,P_562107,hr_19,apr 11th to 30th,2,BANGALORE,18.095,3500.8428603723114,2025-04-27
886189354bfffff,P_562107,hr_21,apr 11th to 30th,1,BANGALORE,8.16,869.9606349525,2025-04-28
886189354bfffff,P_562107,hr_22,apr 11th to 30th,2,BANGALORE,5.992000000000001,1143.3348515264397,2025-04-27
886189354bfffff,P_562125,hr_13,apr 11th to 30th,1,,13.961999999999998,2102.141550970062,2025-04-19
886189354bfffff,P_562125,hr_15,apr 1st to 10th,1,,10.404,1394.921859714177,2025-04-08
886189354bfffff,P_562125,hr_17,apr 1st to 10th,1,,29.654,3218.0692342257453,2025-04-03
886189354bfffff,P_562125,hr_19,apr 11th to 30th,1,,7.762,1322.245134964674,2025-04-29
886189354dfffff,P_562107,hr_11,apr 11th to 30th,1,BANGALORE,18.694,2321.8125335467107,2025-04-22
886189354dfffff,P_562107,hr_18,apr 11th to 30th,1,BANGALORE,0.22,58.64074037639999,2025-04-24
886189354dfffff,P_562125,hr_01,apr 11th to 30th,1,,1.95,628.6506396836519,2025-04-11
886189354dfffff,P_562125,hr_23,apr 1st to 10th,1,,0.655,273.75853885398,2025-04-02
8861893551fffff,P_562107,hr_10,apr 11th to 30th,1,BANGALORE,7.379,661.2443774752679,2025-04-22
8861893551fffff,P_562107,hr_20,apr 11th to 30th,1,BANGALORE,3.974,726.0350030492941,2025-04-14
8861893555fffff,P_562107,hr_13,apr 11th to 30th,1,BANGALORE,2.371,526.6465202530801,2025-04-20
8861893555fffff,P_562125,hr_08,apr 11th to 30th,1,,8.099999999999998,746.8595300326798,2025-04-12
8861893555fffff,P_562125,hr_19,apr 11th to 30th,1,,4.843999999999999,489.48571090853994,2025-04-19
8861893559fffff,P_562107,hr_07,apr 1st to 10th,1,BANGALORE,10.847,1488.9747286530453,2025-04-03
8861893559fffff,P_562107,hr_11,apr 1st to 10th,1,BANGALORE,14.549999999999995,2702.583636906942,2025-04-05
8861893559fffff,P_562107,hr_12,apr 1st to 10th,2,BANGALORE,35.521,3043.2999474370545,2025-04-08
8861893559fffff,P_562107,hr_13,apr 1st to 10th,1,BANGALORE,7.46,1145.98686816,2025-04-07
8861893559fffff,P_562107,hr_16,apr 1st to 10th,1,BANGALORE,21.408,3294.6310809279826,2025-04-03
8861893559fffff,P_562107,hr_20,apr 1st to 10th,1,BANGALORE,2.48,319.640637494133,2025-04-04
886189355bfffff,P_562107,hr_18,apr 11th to 30th,1,BANGALORE,10.846,1090.721105156871,2025-04-19
886189355dfffff,P_562107,hr_00,apr 1st to 10th,1,BANGALORE,10.086,223.97730633,2025-04-06
886189355dfffff,P_562107,hr_07,apr 1st to 10th,1,BANGALORE,14.695,2010.59241382146,2025-04-02
886189355dfffff,P_562107,hr_08,apr 11th to 30th,1,BANGALORE,22.103,2695.2269346131343,2025-04-13
886189355dfffff,P_562107,hr_08,apr 1st to 10th,6,BANGALORE,77.181,11022.971735722165,2025-04-09
886189355dfffff,P_562107,hr_09,apr 11th to 30th,5,BANGALORE,48.237,5789.157795094617,2025-04-29
886189355dfffff,P_562107,hr_09,apr 1st to 10th,2,BANGALORE,12.980999999999998,2115.888483738312,2025-04-06
886189355dfffff,P_562107,hr_10,apr 11th to 30th,3,BANGALORE,12.031,2377.981082649177,2025-04-29
886189355dfffff,P_562107,hr_10,apr 1st to 10th,3,BANGALORE,63.43599999999999,7982.0423831490825,2025-04-08
886189355dfffff,P_562107,hr_11,apr 11th to 30th,4,BANGALORE,26.118000000000002,3582.0110931092554,2025-04-30
886189355dfffff,P_562107,hr_11,apr 1st to 10th,2,BANGALORE,32.748999999999995,4053.3194503149907,2025-04-05
886189355dfffff,P_562107,hr_13,apr 11th to 30th,2,BANGALORE,13.915,1690.8989935970633,2025-04-20
886189355dfffff,P_562107,hr_13,apr 1st to 10th,2,BANGALORE,12.594000000000001,1579.590483933033,2025-04-10
886189355dfffff,P_562107,hr_14,apr 1st to 10th,1,BANGALORE,5.084,397.696290264,2025-04-10
886189355dfffff,P_562107,hr_15,apr 11th to 30th,3,BANGALORE,35.143,5316.01516381022,2025-04-24
886189355dfffff,P_562107,hr_15,apr 1st to 10th,2,BANGALORE,13.657,1900.27517063466,2025-04-10
886189355dfffff,P_562107,hr_16,apr 11th to 30th,2,BANGALORE,36.308,3827.230608592311,2025-04-20
886189355dfffff,P_562107,hr_16,apr 1st to 10th,1,BANGALORE,4.766,712.338694622712,2025-04-01
886189355dfffff,P_562107,hr_17,apr 11th to 30th,2,BANGALORE,22.586,3504.482798049151,2025-04-27
886189355dfffff,P_562107,hr_17,apr 1st to 10th,3,BANGALORE,31.637,4172.817513365625,2025-04-10
886189355dfffff,P_562107,hr_18,apr 11th to 30th,1,BANGALORE,2.66,334.948854550155,2025-04-23
886189355dfffff,P_562107,hr_19,apr 11th to 30th,2,BANGALORE,7.044,1194.712433119836,2025-04-28
886189355dfffff,P_562107,hr_20,apr 11th to 30th,1,BANGALORE,35.285,4763.427567605883,2025-04-23
886189355dfffff,P_562107,hr_20,apr 1st to 10th,1,BANGALORE,0.833,124.12530964215,2025-04-10
886189355dfffff,P_562107,hr_21,apr 11th to 30th,6,BANGALORE,61.211000000000006,9088.957434158914,2025-04-26
886189355dfffff,P_562107,hr_21,apr 1st to 10th,2,BANGALORE,5.845000000000001,1790.53564069655,2025-04-10
886189355dfffff,P_562107,hr_22,apr 11th to 30th,3,BANGALORE,27.788,4065.578468300046,2025-04-30
886189355dfffff,P_562107,hr_22,apr 1st to 10th,3,BANGALORE,36.513999999999996,5165.014771278604,2025-04-04
886189355dfffff,P_562107,hr_23,apr 11th to 30th,2,BANGALORE,19.005499999999998,2141.318688762843,2025-04-16
886189355dfffff,P_562107,hr_23,apr 1st to 10th,2,BANGALORE,16.246000000000002,3277.839280979091,2025-04-09
8861893563fffff,P_562125,hr_10,apr 11th to 30th,1,,7.304,1071.940031385759,2025-04-22
8861893563fffff,P_562125,hr_21,apr 1st to 10th,1,,25.338,2767.8406439077653,2025-04-10
8861893565fffff,P_562125,hr_03,apr 1st to 10th,1,,2.896,626.00943550842,2025-04-10
8861893565fffff,P_562125,hr_11,apr 11th to 30th,1,,12.273,1778.375751615648,2025-04-19
886189356bfffff,P_562125,hr_12,apr 1st to 10th,1,,4.612,976.2281553702189,2025-04-08
886189356bfffff,P_562125,hr_15,apr 11th to 30th,1,,9.845,1561.3791258793233,2025-04-22
886189356bfffff,P_562125,hr_21,apr 1st to 10th,1,,8.403,1066.95504920772,2025-04-02
8861893581fffff,P_562107,hr_18,apr 11th to 30th,1,BANGALORE,5.866,884.692636054056,2025-04-25
8861893591fffff,P_560100,hr_00,apr 11th to 30th,1,BANGALORE,11.684,1910.891099324556,2025-04-30
8861893591fffff,P_560100,hr_00,apr 1st to 10th,1,BANGALORE,14.269999999999998,1602.1268206034952,2025-04-03
8861893591fffff,P_560100,hr_01,apr 1st to 10th,1,BANGALORE,1.539,298.52593724826,2025-04-09
8861893591fffff,P_560100,hr_06,apr 1st to 10th,1,BANGALORE,5.289999999999999,672.01811079894,2025-04-04
8861893591fffff,P_560100,hr_07,apr 1st to 10th,1,BANGALORE,10.193000000000001,1321.3829504609098,2025-04-05
8861893591fffff,P_560100,hr_08,apr 11th to 30th,3,BANGALORE,34.11300000000001,4386.15244573695,2025-04-29
8861893591fffff,P_560100,hr_08,apr 1st to 10th,3,BANGALORE,67.685,8297.442245435886,2025-04-05
8861893591fffff,P_560100,hr_09,apr 11th to 30th,4,BANGALORE,31.526,5974.538647256606,2025-04-30
8861893591fffff,P_560100,hr_09,apr 1st to 10th,2,BANGALORE,14.658999999999995,1850.1290694902818,2025-04-07
8861893591fffff,P_560100,hr_10,apr 11th to 30th,1,BANGALORE,4.61,562.02,2025-04-30
8861893591fffff,P_560100,hr_10,apr 1st to 10th,1,BANGALORE,4.261,722.993352861123,2025-04-01
8861893591fffff,P_560100,hr_11,apr 1st to 10th,2,BANGALORE,29.292,3450.7434858746583,2025-04-06
8861893591fffff,P_560100,hr_12,apr 11th to 30th,1,BANGALORE,14.82,1678.91021585145,2025-04-13
8861893591fffff,P_560100,hr_12,apr 1st to 10th,1,BANGALORE,23.217000000000006,2630.284841399652,2025-04-03
8861893591fffff,P_560100,hr_13,apr 11th to 30th,6,BANGALORE,183.97299999999998,9394.210237448024,2025-04-30
8861893591fffff,P_560100,hr_14,apr 11th to 30th,1,BANGALORE,6.65,606.17342042892,2025-04-30
8861893591fffff,P_560100,hr_14,apr 1st to 10th,1,BANGALORE,7.038,925.816952395458,2025-04-01
8861893591fffff,P_560100,hr_15,apr 11th to 30th,3,BANGALORE,49.970000000000006,6448.9260922484655,2025-04-30
8861893591fffff,P_560100,hr_16,apr 11th to 30th,3,BANGALORE,45.357,4959.378170094631,2025-04-21
8861893591fffff,P_560100,hr_16,apr 1st to 10th,2,BANGALORE,27.188,3458.882640378483,2025-04-06
8861893591fffff,P_560100,hr_17,apr 11th to 30th,3,BANGALORE,10.629000000000001,1733.6208110782109,2025-04-21
8861893591fffff,P_560100,hr_17,apr 1st to 10th,2,BANGALORE,26.7365,3953.874133028473,2025-04-04
8861893591fffff,P_560100,hr_18,apr 11th to 30th,4,BANGALORE,32.436,5099.320731553505,2025-04-21
8861893591fffff,P_560100,hr_18,apr 1st to 10th,3,BANGALORE,31.103,5275.220105174652,2025-04-04
8861893591fffff,P_560100,hr_19,apr 11th to 30th,2,BANGALORE,19.302999999999997,2970.016593865389,2025-04-30
8861893591fffff,P_560100,hr_19,apr 1st to 10th,2,BANGALORE,42.812,5144.120506957164,2025-04-09
8861893591fffff,P_560100,hr_20,apr 11th to 30th,4,BANGALORE,36.245,5003.258041573659,2025-04-30
8861893591fffff,P_560100,hr_20,apr 1st to 10th,5,BANGALORE,85.45899999999999,12838.28231252354,2025-04-07
8861893591fffff,P_560100,hr_21,apr 11th to 30th,5,BANGALORE,39.959,4860.913459740999,2025-04-30
8861893591fffff,P_560100,hr_21,apr 1st to 10th,4,BANGALORE,30.881,5206.950519287202,2025-04-09
8861893591fffff,P_560100,hr_22,apr 11th to 30th,5,BANGALORE,45.480000000000004,5783.415277529706,2025-04-29
8861893591fffff,P_560100,hr_22,apr 1st to 10th,5,BANGALORE,28.264,5124.334536309018,2025-04-10
8861893591fffff,P_560100,hr_23,apr 11th to 30th,3,BANGALORE,39.94500000000001,4445.879183017471,2025-04-29
8861893591fffff,P_560100,hr_23,apr 1st to 10th,2,BANGALORE,7.901,908.5570842020039,2025-04-10
8861893593fffff,P_560100,hr_00,apr 1st to 10th,2,BANGALORE,22.067,2662.82981180331,2025-04-07
8861893593fffff,P_560100,hr_02,apr 1st to 10th,1,BANGALORE,19.555999999999997,1984.661818817904,2025-04-04
8861893593fffff,P_560100,hr_04,apr 11th to 30th,1,BANGALORE,7.646000000000001,1246.860298482246,2025-04-14
8861893593fffff,P_560100,hr_06,apr 11th to 30th,1,BANGALORE,17.731,2030.88478639563,2025-04-20
8861893593fffff,P_560100,hr_07,apr 11th to 30th,7,BANGALORE,81.994,11308.48452696788,2025-04-25
8861893593fffff,P_560100,hr_07,apr 1st to 10th,1,BANGALORE,16.976999999999997,2392.606837084041,2025-04-10
8861893593fffff,P_560100,hr_08,apr 11th to 30th,3,BANGALORE,13.738,1764.3808275266579,2025-04-20
8861893593fffff,P_560100,hr_08,apr 1st to 10th,1,BANGALORE,10.5,1083.4674574500002,2025-04-04
8861893593fffff,P_560100,hr_09,apr 11th to 30th,7,BANGALORE,49.862,6403.547718266102,2025-04-30
8861893593fffff,P_560100,hr_09,apr 1st to 10th,3,BANGALORE,29.03,3570.8551089636517,2025-04-02
8861893593fffff,P_560100,hr_10,apr 1st to 10th,3,BANGALORE,74.53099999999999,8369.969698543096,2025-04-10
8861893593fffff,P_560100,hr_11,apr 11th to 30th,4,BANGALORE,29.143,5270.633685529929,2025-04-30
8861893593fffff,P_560100,hr_11,apr 1st to 10th,1,BANGALORE,25.106,3450.254582641699,2025-04-03
8861893593fffff,P_560100,hr_12,apr 11th to 30th,3,BANGALORE,21.029000000000007,2233.2508319999793,2025-04-20
8861893593fffff,P_560100,hr_12,apr 1st to 10th,2,BANGALORE,50.717999999999996,7665.4159716721615,2025-04-08
8861893593fffff,P_560100,hr_13,apr 11th to 30th,5,BANGALORE,37.316,5922.867496158754,2025-04-30
8861893593fffff,P_560100,hr_13,apr 1st to 10th,2,BANGALORE,36.881,3810.7941390737737,2025-04-10
8861893593fffff,P_560100,hr_14,apr 11th to 30th,3,BANGALORE,55.09300000000001,5823.172633613131,2025-04-30
8861893593fffff,P_560100,hr_14,apr 1st to 10th,1,BANGALORE,10.685,1660.2466542930902,2025-04-04
8861893593fffff,P_560100,hr_15,apr 11th to 30th,3,BANGALORE,48.020999999999994,4601.026440279918,2025-04-19
8861893593fffff,P_560100,hr_16,apr 11th to 30th,4,BANGALORE,30.341,3674.272323858862,2025-04-27
8861893593fffff,P_560100,hr_16,apr 1st to 10th,4,BANGALORE,42.495000000000005,6930.450564995822,2025-04-05
8861893593fffff,P_560100,hr_17,apr 11th to 30th,3,BANGALORE,59.63899999999999,16070.836450433595,2025-04-16
8861893593fffff,P_560100,hr_17,apr 1st to 10th,2,BANGALORE,25.009999999999998,2518.525471970259,2025-04-04
8861893593fffff,P_560100,hr_19,apr 11th to 30th,11,BANGALORE,96.319,14752.325241128294,2025-04-30
8861893593fffff,P_560100,hr_19,apr 1st to 10th,5,BANGALORE,67.005,8851.632479886071,2025-04-10
8861893593fffff,P_560100,hr_20,apr 11th to 30th,5,BANGALORE,64.053,8730.570289356128,2025-04-26
8861893593fffff,P_560100,hr_20,apr 1st to 10th,5,BANGALORE,52.013999999999996,6398.577849605099,2025-04-07
8861893593fffff,P_560100,hr_21,apr 11th to 30th,6,BANGALORE,123.381,15054.417292033024,2025-04-27
8861893593fffff,P_560100,hr_21,apr 1st to 10th,3,BANGALORE,7.552,1211.696832563748,2025-04-02
8861893593fffff,P_560100,hr_22,apr 11th to 30th,4,BANGALORE,62.321999999999996,9718.324744784668,2025-04-28
8861893593fffff,P_560100,hr_22,apr 1st to 10th,4,BANGALORE,59.580000000000005,8863.163279658938,2025-04-08
8861893593fffff,P_560100,hr_23,apr 11th to 30th,4,BANGALORE,66.683,11326.704286238613,2025-04-30
8861893593fffff,P_560100,hr_23,apr 1st to 10th,5,BANGALORE,47.833999999999996,10415.706120055484,2025-04-09
8861893593fffff,P_560105,hr_20,apr 1st to 10th,1,BANGALORE,5.234,493.3619143725601,2025-04-03
8861893593fffff,P_560105,hr_21,apr 1st to 10th,1,BANGALORE,5.0200000000000005,466.71407778042,2025-04-03
8861893595fffff,P_560100,hr_00,apr 11th to 30th,3,BANGALORE,37.001000000000005,6015.5860053687375,2025-04-26
8861893595fffff,P_560100,hr_06,apr 11th to 30th,1,BANGALORE,14.673,2095.332090918395,2025-04-22
8861893595fffff,P_560100,hr_06,apr 1st to 10th,1,BANGALORE,0.36,73.382247877752,2025-04-01
8861893595fffff,P_560100,hr_07,apr 11th to 30th,1,BANGALORE,4.33,659.0592330232681,2025-04-20
8861893595fffff,P_560100,hr_09,apr 11th to 30th,2,BANGALORE,17.831000000000003,2716.9525513025264,2025-04-23
8861893595fffff,P_560100,hr_09,apr 1st to 10th,1,BANGALORE,2.13,339.591599728524,2025-04-07
8861893595fffff,P_560100,hr_10,apr 11th to 30th,1,BANGALORE,4.774,669.24099427,2025-04-13
8861893595fffff,P_560100,hr_10,apr 1st to 10th,3,BANGALORE,53.68000000000001,7615.763655127572,2025-04-07
8861893595fffff,P_560100,hr_11,apr 11th to 30th,1,BANGALORE,8.251999999999999,1477.283735785226,2025-04-19
8861893595fffff,P_560100,hr_12,apr 11th to 30th,1,BANGALORE,12.762,1728.1513209163054,2025-04-11
8861893595fffff,P_560100,hr_12,apr 1st to 10th,1,BANGALORE,6.704999999999999,820.8828551299587,2025-04-05
8861893595fffff,P_560100,hr_13,apr 11th to 30th,4,BANGALORE,68.325,7621.624860296441,2025-04-22
8861893595fffff,P_560100,hr_13,apr 1st to 10th,1,BANGALORE,3.093,241.783441484778,2025-04-04
8861893595fffff,P_560100,hr_14,apr 11th to 30th,4,BANGALORE,19.033,3714.1155368945347,2025-04-26
8861893595fffff,P_560100,hr_14,apr 1st to 10th,2,BANGALORE,10.01,1429.436037070944,2025-04-06
8861893595fffff,P_560100,hr_15,apr 1st to 10th,1,BANGALORE,5.058999999999999,2213.9855666373783,2025-04-04
8861893595fffff,P_560100,hr_16,apr 11th to 30th,1,BANGALORE,7.548999999999999,687.9246270434459,2025-04-22
8861893595fffff,P_560100,hr_16,apr 1st to 10th,1,BANGALORE,11.679999999999998,1305.7203206166305,2025-04-04
8861893595fffff,P_560100,hr_17,apr 11th to 30th,1,BANGALORE,4.94,744.599626122744,2025-04-13
8861893595fffff,P_560100,hr_18,apr 11th to 30th,2,BANGALORE,11.815,253357.13057832958,2025-04-21
8861893595fffff,P_560100,hr_18,apr 1st to 10th,2,BANGALORE,30.983,4607.683703183277,2025-04-06
8861893595fffff,P_560100,hr_19,apr 11th to 30th,1,BANGALORE,19.564999999999998,1397.112761305368,2025-04-11
8861893595fffff,P_560100,hr_19,apr 1st to 10th,1,BANGALORE,8.645,903.071643246,2025-04-10
8861893595fffff,P_560100,hr_20,apr 11th to 30th,2,BANGALORE,7.886000000000001,871.715791535112,2025-04-26
8861893595fffff,P_560100,hr_21,apr 11th to 30th,2,BANGALORE,22.775,3080.525357950272,2025-04-21
8861893595fffff,P_560100,hr_21,apr 1st to 10th,2,BANGALORE,9.244000000000002,1583.088718105314,2025-04-01
8861893595fffff,P_560100,hr_22,apr 11th to 30th,1,BANGALORE,9.701999999999998,1646.9329378173677,2025-04-18
8861893595fffff,P_560100,hr_22,apr 1st to 10th,2,BANGALORE,18.023,1782.8322428648073,2025-04-10
